1038    1    -162.1    1350.6    
1038    2    -76.7    1338.2    
1038    3    -120.9    1329.7    
1038    4    -100.2    1337.9    
1038    5      0.0    1358.7    
1038    6    -46.0    1330.2    
3886    7    -92.0    1343.6    
1843    8    -186.6    1354.8    
