1950    1     81.6    1336.9    
1950    2     39.8    1339.5    
1950    3    -62.6    1372.4    
1950    4     36.2    1349.3    
1950    5     76.1    1344.7    
1950    6    -53.4    1338.1    
5560    7    -67.0    1381.6    
3510    8    -185.4    1368.6    
