560    1    113.1    1358.7    
560    2     82.9    1338.9    
560    3     12.4    1348.5    
560    4    136.8    1327.8    
560    5     44.6    1336.7    
560    6    -54.6    1349.1    
4555    7     72.6    1348.6    
2626    8    164.1    1375.3    
