645    1     68.4    1342.3    
645    2     44.5    1345.8    
645    3    107.2    1339.5    
645    4    -48.0    1326.0    
645    5    -27.3    1339.5    
645    6     72.3    1340.0    
3234    7    -32.9    1353.4    
1571    8     35.4    1355.3    
