859    1    -207.8    1349.9    
859    2    -65.9    1355.9    
859    3    -121.3    1337.5    
859    4    -166.3    1330.0    
859    5      2.1    1342.3    
859    6    -108.1    1356.4    
4372    7    -116.0    1342.0    
2027    8    -100.4    1355.6    
