251    1     -6.0    1359.3    
251    2    167.8    1339.3    
251    3     66.0    1349.2    
251    4    -15.6    1330.6    
251    5    -50.1    1366.3    
251    6     34.1    1347.1    
5638    7    -102.8    1337.4    
2396    8      4.1    1403.6    
