3435    1     45.6    1349.2    
3435    2     53.0    1349.4    
3435    3    190.4    1356.9    
3435    4    145.8    1336.4    
3435    5    -63.1    1351.7    
3435    6     15.2    1349.2    
5281    7    183.0    1368.5    
2668    8    -50.0    1384.9    
