1051    1     81.5    1333.9    
1051    2     88.3    1331.4    
1051    3     82.1    1342.1    
1051    4    -57.8    1347.8    
1051    5    -48.8    1339.1    
1051    6    125.6    1336.5    
3870    7    108.7    1341.9    
2525    8    128.0    1382.1    
