1561    1      3.2    1343.0    
1561    2     -1.5    1355.1    
1561    3    117.3    1341.0    
1561    4    150.7    1347.5    
1561    5     -1.3    1342.8    
1561    6    187.0    1364.1    
3928    7     81.2    1342.2    
1713    8    109.2    1383.7    
