2521    1      9.3    1375.8    
2521    2     74.5    1357.0    
2521    3    -139.0    1373.7    
2521    4    -18.6    1379.0    
2521    5    -61.4    1384.0    
2521    6     42.7    1394.4    
4447    7    -21.8    1375.4    
2534    8    -24.1    1392.3    
