3649    1    -171.9    1340.2    
3649    2      1.9    1348.7    
3649    3    -89.4    1331.7    
3649    4    -77.0    1352.4    
3649    5    -162.9    1341.7    
3649    6    -156.4    1335.0    
3621    7    -107.4    1358.2    
1160    8    -166.3    1371.1    
