1446    1    -13.0    1326.7    
1446    2    -30.8    1379.0    
1446    3    -58.1    1389.9    
1446    4    -14.0    1370.7    
1446    5    -187.4    1366.4    
1446    6     56.3    1407.3    
5076    7    -110.5    1362.2    
2804    8    -64.6    1409.0    
