4033    1     47.0    1350.9    
4033    2     73.7    1361.7    
4033    3    -64.4    1372.4    
4033    4     19.0    1374.1    
4033    5    -11.9    1408.7    
4033    6     12.0    1392.7    
4601    7    -137.7    1372.5    
2519    8    -147.1    1372.1    
