5463    1    -175.4    1344.8    
5463    2    -273.2    1347.7    
5463    3    -236.9    1363.5    
5463    4    -21.7    1325.0    
5463    5    -133.0    1343.2    
5463    6    -239.2    1363.6    
6461    7    -184.5    1362.9    
2758    8    -331.9    1416.9    
