1250    1     -2.8    1385.2    
1250    2     55.0    1371.1    
1250    3    -121.1    1346.8    
1250    4     58.4    1363.0    
1250    5    -30.1    1355.7    
1250    6    -42.7    1372.5    
3738    7    -82.3    1378.0    
2074    8     -6.2    1400.1    
