2355    1    133.1    1336.2    
2355    2    -166.3    1332.2    
2355    3    -52.3    1331.9    
2355    4    -172.2    1330.2    
2355    5     10.7    1346.9    
2355    6    -24.9    1351.8    
6361    7    -38.6    1323.5    
2417    8    -139.0    1376.9    
