2527    1    -76.6    1347.4    
2527    2     29.4    1347.3    
2527    3    -70.2    1343.4    
2527    4    -70.5    1367.6    
2527    5    -31.9    1357.3    
2527    6    -76.4    1342.6    
4216    7     62.9    1362.7    
1935    8    -139.5    1385.4    
