3714    1    136.2    1370.1    
3714    2     44.9    1343.4    
3714    3     21.6    1340.0    
3714    4     65.6    1339.6    
3714    5     67.1    1331.8    
3714    6      1.0    1358.8    
2876    7     46.2    1355.1    
1337    8    139.1    1370.8    
