3514    1    -41.3    1426.6    
3514    2    -110.1    1359.7    
3514    3     27.1    1352.9    
3514    4    -69.1    1383.0    
3514    5    -144.6    1360.1    
3514    6    -83.3    1376.9    
3578    7    -68.0    1411.8    
1458    8    -107.7    1343.9    
