3818    1     67.9    1346.7    
3818    2    266.8    1356.8    
3818    3    222.2    1356.8    
3818    4    349.6    1361.9    
3818    5     99.8    1362.9    
3818    6    -98.2    1358.0    
9329    7    -53.2    1360.9    
4319    8     17.9    1366.5    
