3208    1    -37.7    1380.7    
3208    2    -31.1    1394.9    
3208    3    129.3    1333.8    
3208    4      8.1    1361.7    
3208    5    -167.7    1330.9    
3208    6    -138.8    1341.1    
6187    7     23.0    1359.2    
3097    8     62.4    1410.7    
