1612    1    -85.7    1378.6    
1612    2    -43.7    1366.1    
1612    3     35.4    1336.1    
1612    4    -28.6    1358.0    
1612    5    -118.8    1339.7    
1612    6    -18.1    1346.7    
3212    7    -57.3    1365.2    
1640    8     -3.4    1342.9    
