3030    1    -136.5    1336.1    
3030    2    -10.8    1356.1    
3030    3    -93.1    1345.6    
3030    4    -17.2    1355.2    
3030    5    -66.6    1341.7    
3030    6    -140.1    1339.7    
3402    7     23.2    1359.2    
1426    8    -131.5    1355.4    
