1862    1    -166.2    1346.7    
1862    2     30.1    1350.1    
1862    3     80.0    1353.4    
1862    4    138.0    1328.0    
1862    5    106.1    1377.4    
1862    6     23.7    1357.7    
6337    7     78.9    1335.5    
4113    8    -40.5    1423.6    
