2219    1    -59.5    1360.1    
2219    2    217.9    1338.3    
2219    3     -2.3    1325.4    
2219    4     72.3    1327.5    
2219    5    -36.8    1351.0    
2219    6     17.2    1347.8    
5780    7      6.8    1352.3    
1837    8     13.6    1365.3    
